"","date","Hprum","SCE","SNO","SVH","SRA","SSV","Tprum","T05prum","Fprum","Fmax","Dprum"
"8488",1996-02-04,94,74,6,344,0.9,0,-12.7,NA,3.3,7,9.5
"8489",1996-02-05,85,80,0,NA,0,5.9,-16,NA,5.7,10,12
"8490",1996-02-06,71,80,1,NA,0.2,7.7,-14.9,NA,3.7,6,12.75
"8491",1996-02-07,85,81,0,NA,0,2.5,-12.2,NA,4.7,6,13
"8492",1996-02-08,79,80,0,NA,0,8.1,-11,NA,0,0,0
"8493",1996-02-09,85,80,0,NA,0.2,0,-9.5,NA,0.3,1,4
"8494",1996-02-10,100,80,6,NA,3,0,-6.7,NA,2.7,4,20.75
"8495",1996-02-11,100,85,4,376,1.7,0,-7.1,NA,8.3,15,16
"8496",1996-02-12,100,89,10,NA,4.3,0,-5.3,NA,1.3,3,9
"8497",1996-02-13,100,95,5,NA,1.8,0,-10.4,NA,11,20,33.5
"8498",1996-02-14,100,97,5,NA,1.8,0,-11.2,NA,5.7,8,29.25
"8499",1996-02-15,100,92,25,NA,11.5,0,-5,NA,10.3,15,27
"8500",1996-02-16,100,110,18,NA,7.5,0,-5.3,NA,12,15,29
"8501",1996-02-17,100,125,40,NA,24,0,-5.8,NA,8.7,10,20.25
"8502",1996-02-18,100,156,6,422,3.1,0,-4.8,NA,3,5,10.5
"8503",1996-02-19,100,158,4,NA,1.2,0,-7.8,NA,14,15,31
"8504",1996-02-20,100,156,1,NA,0.3,0,-11.5,NA,8.7,10,30.5
"8505",1996-02-21,100,156,0,NA,0,3,-12.7,NA,8,12,28
"8506",1996-02-22,100,150,1,NA,0.4,0,-12.5,NA,2,4,12.25
"8507",1996-02-23,100,146,0,NA,0,4.9,-9.3,NA,3.3,4,28
"8508",1996-02-24,100,146,1,NA,0.6,1.1,-5.4,NA,3.3,6,15.75
"8509",1996-02-25,100,147,0,474,0,8.2,-5.2,NA,3.3,6,9.75
"8510",1996-02-26,90,147,0,NA,0,7.1,-1.5,NA,4.7,6,33.5
"8511",1996-02-27,87,147,0,NA,0,9.1,-1.6,NA,4.7,6,9
"8512",1996-02-28,93,147,2,NA,1.2,2.2,-4.2,NA,7.7,15,32.25
"8513",1996-02-29,100,149,10,NA,4.2,0,-9.8,NA,15.3,20,32.25
"8514",1996-03-01,100,154,14,NA,5.3,0,-10,NA,14,15,32.5
"8515",1996-03-02,100,160,10,NA,3.1,0,-11.9,NA,11.3,12,33.25
"8516",1996-03-03,97,166,5,519,1.3,0,-12.7,NA,9.3,12,30.75
"8517",1996-03-04,98,168,2,NA,0.4,0,-7.7,NA,10.7,12,30.5
"8518",1996-03-05,100,166,2,NA,0.8,0,-6.7,NA,6,10,31
"8519",1996-03-06,99,160,0,NA,0,5.4,-8,NA,2.7,4,22
"8520",1996-03-07,80,160,0,NA,0,9.5,-7.9,NA,1,3,4
"8521",1996-03-08,60,150,0,NA,0,7.9,-8,NA,5,7,12.75
"8522",1996-03-09,71,150,25,NA,3.1,8.6,-9.1,NA,7.7,11,5.5
"8523",1996-03-10,100,166,8,391,1,1.2,-12.6,NA,5,6,17.75
"8524",1996-03-11,100,168,2,NA,0.4,0,-11.5,NA,4,5,15.25
"8525",1996-03-12,100,168,15,NA,3.5,0,-8.4,NA,5.3,6,13
"8526",1996-03-13,100,178,2,NA,0.2,0,-6.6,NA,0.7,2,6.5
"8527",1996-03-14,100,178,0,NA,0,3,-1.3,NA,6,8,13.75
"8528",1996-03-15,100,169,0,NA,0,2.9,-0.8,NA,5.7,10,9.75
"8529",1996-03-16,95,165,0,NA,0,0.2,0.3,NA,2.3,4,8
"8530",1996-03-17,86,160,0,464,0,7.5,0.8,NA,2.3,4,23.25
"8531",1996-03-18,68,158,0,NA,0,8.3,-0.4,NA,1.7,5,4
"8532",1996-03-19,70,154,0,NA,0,11.1,-1.5,NA,1,2,8.75
"8533",1996-03-20,86,152,0,NA,0,9.8,-2.1,NA,2.7,5,15.25
"8534",1996-03-21,100,152,0,NA,0,0,-1.5,NA,0.7,2,9
"8535",1996-03-22,79,148,0,NA,0,7.8,-0.9,NA,2,2,21.25
"8536",1996-03-23,100,145,1,NA,1.9,0,-0.6,NA,5.7,10,27.75
"8537",1996-03-24,100,145,0,540,0,5.4,-3.5,NA,3.7,8,2
"8538",1996-03-25,92,145,8,NA,1.8,6.2,-2.7,NA,2,4,13
"8539",1996-03-26,95,149,3,NA,0.9,3.9,-8.7,NA,13.3,18,34.5
"8540",1996-03-27,70,148,0,NA,0,10.4,-6.1,NA,4,4,26.75
"8541",1996-03-28,93,148,6,NA,4.2,4.8,-6.2,NA,6.3,8,26.5
"8542",1996-03-29,99,150,8,NA,3.8,1.7,-8.5,NA,6.3,8,29
"8543",1996-03-30,100,155,5,NA,1.8,0,-9,NA,7.7,8,30
"8544",1996-03-31,88,155,1,645,0.2,3,-8.8,NA,0.7,2,5.5
"8545",1996-04-01,97,155,2,NA,0.3,2.8,-7.2,NA,10,17,5.25
"8546",1996-04-02,100,155,5,NA,1.2,0,-6.6,NA,14,20,14.5
"8547",1996-04-03,100,155,0,NA,0,0,-2.6,NA,11.7,15,4
"8548",1996-04-04,64,132,0,NA,0,2.5,4.9,NA,1.7,3,6.5
"8549",1996-04-05,31,128,0,NA,0,11.8,4.5,NA,3,4,14.5
"8550",1996-04-06,48,123,0,NA,0,11.8,4.1,NA,2.3,3,27.25
"8551",1996-04-07,87,119,0,556,0,10.7,4.3,NA,3,5,22.25
"8552",1996-04-08,81,116,0,NA,0,10.3,1.6,NA,6,7,36
"8553",1996-04-09,95,114,0,NA,0,7.6,-0.1,NA,2.7,4,11.5
"8554",1996-04-10,100,114,5,NA,4.2,0,-4.5,NA,2.7,8,13.5
"8555",1996-04-11,95,118,10,NA,3.8,0,-7.7,NA,5.3,10,23
"8556",1996-04-12,100,125,12,NA,4.8,0,-7.7,NA,10.7,12,31
"8557",1996-04-13,100,130,13,NA,6,0,-3.4,NA,14,15,35
"8558",1996-04-14,86,143,0,571,0,9.2,-3.2,NA,8,12,34.75
"8559",1996-04-15,70,140,0,NA,0,12.7,-1.2,NA,6,8,20
"8560",1996-04-16,67,135,0,NA,0,12.7,1.9,NA,1.7,2,22.5
"8561",1996-04-17,54,125,0,NA,0,12.7,4.1,NA,5,8,33
"8562",1996-04-18,48,115,0,NA,0,12.7,6.7,NA,3.3,6,29.75
"8563",1996-04-19,38,110,0,NA,0,12.3,8.9,NA,2,2,23.25
"8564",1996-04-20,47,105,0,NA,0,12.6,9.6,NA,4,6,16.5
"8565",1996-04-21,44,95,0,566,0,12.8,10.6,NA,4.3,6,19
"8566",1996-04-22,57,90,0,NA,0,12.8,10.1,NA,2,4,13.5
"8567",1996-04-23,93,80,0,NA,1.8,0,5.1,NA,7.3,8,30
"8568",1996-04-24,82,75,0,NA,0,2.1,4.8,NA,2,2,27
"8569",1996-04-25,73,65,0,NA,0,11.9,4.4,NA,3.7,6,30
"8570",1996-04-26,80,60,0,NA,0,10.3,5.4,NA,2,6,9
"8571",1996-04-27,98,55,0,NA,0.8,0,5.1,NA,3,5,24.5
"8572",1996-04-28,97,50,0,282,3.5,1,3.6,NA,0.3,1,8.5
"8573",1996-04-29,78,45,0,NA,16.8,1.7,4.9,NA,1.3,4,4.5
"8574",1996-04-30,98,40,0,NA,17.1,0.4,4.9,NA,1.3,2,24
"8575",1996-05-01,82,38,0,NA,1.3,2.2,6.8,NA,2.3,4,19.5
"8576",1996-05-02,92,30,2,NA,36,7.8,6.9,NA,2.3,4,15.5
"8577",1996-05-03,100,30,3,NA,18.8,0,0.7,NA,8,10,28
"8578",1996-05-04,91,30,0,NA,0,5.3,-0.2,NA,2,2,23.25
"8579",1996-05-05,85,23,0,NA,1.4,6,5.3,NA,2.7,4,21
"8580",1996-05-06,89,20,0,NA,0,8.3,7.7,NA,3.7,4,18
"8581",1996-05-07,93,15,0,NA,1.7,0.5,8.4,NA,2.7,3,18
"8582",1996-05-08,100,0,0,NA,6,0,5.3,NA,2.7,4,20
"8583",1996-05-09,99,0,0,NA,0.1,0,2.6,NA,2.3,4,17.5
"8584",1996-05-10,88,0,0,NA,0.2,8,6.7,NA,2.7,4,18
"8585",1996-05-11,100,0,0,NA,1.3,0.6,7.9,NA,5.7,7,8
"8586",1996-05-12,96,0,0,NA,7.8,2.8,8.6,NA,5.3,7,19.5
"8587",1996-05-13,95,0,0,NA,1.1,2.1,8.5,NA,7.7,9,28
"8588",1996-05-14,84,0,0,NA,0.8,6.2,9.2,NA,7,8,20.75
"8589",1996-05-15,100,0,0,NA,0.3,0,8,NA,1.3,3,12.5
"8590",1996-05-16,89,0,0,NA,0.5,1.5,9,NA,3.3,4,21
"8591",1996-05-17,68,0,0,NA,4.4,8.6,12,NA,3.7,5,18.75
"8592",1996-05-18,72,0,0,NA,15.6,8.9,14.3,NA,4.7,5,18
"8593",1996-05-19,97,0,0,NA,0.8,0,4.5,NA,8.7,15,26.75
"8594",1996-05-20,70,0,0,NA,0.8,10.2,5,NA,4,8,15.5
"8595",1996-05-21,93,0,0,NA,2.6,1.6,2.2,NA,4.7,5,31
"8596",1996-05-22,97,0,0,NA,5.2,0,3.8,NA,3.7,5,22
"8597",1996-05-23,84,0,0,NA,4.4,3.8,8.4,NA,5.3,7,19.5
"8598",1996-05-24,95,0,0,NA,20.7,0.3,8.2,NA,6.7,9,22
"8599",1996-05-25,91,0,0,NA,1.9,3.2,4.5,NA,6.7,11,25
"8600",1996-05-26,98,0,0,NA,23.3,0.1,5.2,NA,5.7,8,25.25
"8601",1996-05-27,100,0,3,NA,7.1,0,-0.8,NA,14.3,15,31
"8602",1996-05-28,67,3,0,NA,0,9.4,4.9,NA,4.3,5,28.5
"8603",1996-05-29,74,0,0,NA,0,6.1,11.9,NA,2.7,3,26.75
"8604",1996-05-30,51,0,0,NA,0,13.8,16.8,NA,3,4,17.5
"8605",1996-11-30,100,33,2,NA,1,0,-5.9,NA,3.7,4,23
"8606",1996-12-01,100,35,10,NA,10,0,-4.9,NA,5.7,8,24.75
"8607",1996-12-02,100,45,4,NA,2,0,-4.2,NA,5.7,8,20.25
"8608",1996-12-03,100,48,0,NA,0,6,-2.3,NA,2.3,3,18
"8609",1996-12-04,71,38,0,NA,0,5.7,-1.2,NA,2,2,22
"8610",1996-12-05,30,30,0,NA,0,6.4,4.5,NA,5.7,6,10.75
"8611",1996-12-06,39,27,0,NA,0,4.5,1.9,NA,2.3,5,3
"8612",1996-12-07,56,25,0,NA,0,6.6,0.1,NA,2,4,7.75
"8613",1996-12-08,60,25,0,49.2,0,6.7,-1,NA,4.3,7,6.5
"8614",1996-12-09,41,25,0,NA,0,6.7,2,NA,5.3,6,17
"8615",1996-12-10,38,22,0,NA,0,6.5,2.4,NA,4,5,16.75
"8616",1996-12-11,41,22,0,NA,0,7,1.9,NA,4.3,6,23.5
"8617",1996-12-12,99,22,6,NA,4.5,0,-1.9,NA,6,9,20
"8618",1996-12-13,100,27,1,NA,0.7,0,-10.3,NA,4.3,8,30.25
"8619",1996-12-14,87,26,10,NA,8.2,0,-5.9,NA,10,13,28
"8620",1996-12-15,97,30,0,NA,0,2.1,-7.4,NA,2,3,25.5
"8621",1996-12-16,100,30,1,NA,0.9,0,-3.5,NA,1.3,2,19.75
"8622",1996-12-17,100,31,0,NA,0.2,0,-2.5,NA,2.3,4,22
"8623",1996-12-18,100,30,10,NA,9.5,0,-1.9,NA,2.3,4,22
"8624",1996-12-19,99,35,3,NA,1.9,0,-9.5,NA,2,3,16
"8625",1996-12-20,19,36,0,NA,0,6.9,-9.4,NA,3,5,10
"8626",1996-12-21,22,35,0,NA,0,6.1,-8.9,NA,2.7,6,9.75
"8627",1996-12-22,86,34,3,NA,1.9,0.3,-12,NA,4.7,6,12.5
"8628",1996-12-23,61,37,0,NA,0,6.3,-10.7,NA,1.3,2,11.25
"8629",1996-12-24,97,37,8,NA,4.6,0,-13.2,NA,9.7,12,27.5
"8630",1996-12-25,97,45,2,NA,1,0,-18.1,NA,11,17,19
"8631",1996-12-26,97,45,0,NA,0,2.6,-15.7,NA,2.3,5,9
"8632",1996-12-27,65,37,0,NA,0,6.6,-12.8,NA,1.7,3,6
"8633",1996-12-28,26,36,0,NA,0,5.2,-14.2,NA,0.7,2,6.25
"8634",1996-12-29,50,36,0,88.2,0,5.4,-14.5,NA,0.7,2,6.25
"8635",1996-12-30,85,36,0,NA,0,6.4,-15.6,NA,0.7,2,4
"8636",1996-12-31,85,36,0,NA,0,5.8,-10.9,NA,0,0,0
"8637",1997-01-01,81,36,0,NA,0,2.7,-11.2,NA,0.7,2,6.75
"8638",1997-01-02,80,36,4,NA,3,0,-6.4,NA,6,8,13.75
"8639",1997-01-03,100,38,6,NA,4.3,0,-1,NA,1.3,2,13.5
"8640",1997-01-04,69,38,1,NA,0.8,4.2,-5,NA,2.7,8,2.25
"8641",1997-01-05,87,38,1,122,0.5,0,-11.6,NA,6,8,11.5
"8642",1997-01-06,73,38,0,NA,0.1,2.3,-8.8,NA,2,4,8.75
"8643",1997-01-07,98,38,0,NA,0,0,-6.6,NA,1.3,4,3.25
"8644",1997-01-08,98,38,0,NA,0,0,-8.5,NA,1.3,2,9.25
"8645",1997-01-09,100,38,0,NA,0,0,-7.2,NA,4,4,12.5
"8646",1997-01-10,100,38,0,NA,0,0,-7.2,NA,0.7,2,3.25
"8647",1997-01-11,100,38,0,NA,0,2.7,-3.7,NA,2.7,6,21
"8648",1997-01-12,93,38,0,112,0,7.2,0.4,NA,4,6,31
"8649",1997-01-13,60,32,0,NA,0,5.1,5.1,NA,3.3,6,28
"8650",1997-01-14,25,30,0,NA,0,7.1,5.6,NA,2,4,18
"8651",1997-01-15,60,30,0,NA,0,7.4,1.8,NA,2,4,13.5
"8652",1997-01-16,37,30,0,NA,0,7.4,1.2,NA,2.7,4,27
"8653",1997-01-17,74,30,0,NA,0,6.3,-0.2,NA,4.7,6,29.5
"8654",1997-01-18,97,30,6,NA,4.5,0.3,-2.1,NA,1,3,11
"8655",1997-01-19,100,34,2,124,1,0,-2.2,NA,4.7,8,31.25
"8656",1997-01-20,83,35,0,NA,0,7.3,-3.9,NA,2.3,5,14.5
"8657",1997-01-21,72,32,0,NA,0,5.3,-1.3,NA,6,8,12
"8658",1997-01-22,100,30,0,NA,0,0,2.1,NA,6,8,28
"8659",1997-01-23,95,28,2,NA,1.9,0,0.6,NA,8.3,10,33
"8660",1997-01-24,52,28,0,NA,0,0,-2.8,NA,2.7,6,10.5
"8661",1997-01-25,19,28,0,NA,0,6.4,-3.2,NA,6.3,8,16.75
"8662",1997-01-26,25,28,1,138,0.2,5.5,-2.9,NA,6,8,23.5
"8663",1997-01-27,93,29,2,NA,0.9,0.8,-5.6,NA,17.3,20,30.5
"8664",1997-01-28,100,29,0,NA,0,4,-5.5,NA,9,10,30
"8665",1997-01-29,100,29,2,NA,1.4,0,-5.2,NA,7.7,9,31
"8666",1997-01-30,100,30,3,NA,1.6,0,-6.4,NA,13.3,15,31
"8667",1997-01-31,92,30,0,NA,0,6.4,-10.8,NA,12.3,15,33.5
"8668",1997-02-01,37,30,0,NA,0,8.5,-5.8,NA,3.3,8,16.5
"8669",1997-02-02,53,30,0,NA,0,7.3,-5.5,NA,2,2,25.5
"8670",1997-02-03,100,30,8,NA,7.8,0,-6,NA,3.7,6,18.75
"8671",1997-02-04,100,35,15,NA,8.1,0,-5.2,NA,8.7,12,31.25
"8672",1997-02-05,100,50,2,NA,0.5,0,-6.4,NA,6.3,8,28
"8673",1997-02-06,87,50,1,NA,0.2,2.2,-4,NA,2,4,20.25
"8674",1997-02-07,100,50,0,NA,0,0,-2.9,NA,7.3,8,27
"8675",1997-02-08,100,45,0,NA,0,0,-1.8,NA,6,8,27
"8676",1997-02-09,100,40,1,NA,0.4,2.2,-1.2,NA,4,6,22.75
"8677",1997-02-10,80,41,1,NA,0.4,5.5,-3.7,NA,7.3,10,27.5
"8678",1997-02-11,100,41,10,NA,33.5,0,-0.8,NA,8.7,10,23.25
"8679",1997-02-12,100,50,35,NA,34.4,0,-2.3,NA,10.7,12,23.5
"8680",1997-02-13,100,85,5,NA,1.4,0,-5.3,NA,11,15,24
"8681",1997-02-14,100,86,3,NA,0.8,0.1,-6.3,NA,10,12,29.5
"8682",1997-02-15,100,88,3,NA,1.3,0,-9.9,NA,5,10,16.75
"8683",1997-02-16,100,88,0,NA,0,7.2,-8.5,NA,0.7,2,11
"8684",1997-02-17,100,88,15,NA,11.5,0,-5.1,NA,6,10,18
"8685",1997-02-18,100,94,5,NA,4,0,-5.5,NA,13,22,25.5
"8686",1997-02-19,100,99,5,NA,1.3,0,-4.8,NA,11.3,20,24.75
"8687",1997-02-20,100,103,15,NA,12.1,0,-1.4,NA,6,8,26
"8688",1997-02-21,100,110,0,NA,0,0,-1,NA,4,8,14
"8689",1997-02-22,99,105,0,NA,0,4.2,1.5,NA,4.7,8,19
"8690",1997-02-23,82,104,0,NA,1.3,0,1,NA,5.7,8,18
"8691",1997-02-24,100,96,0,NA,24.1,0,1.7,NA,11,15,21
"8692",1997-02-25,100,96,6,NA,8.1,0,-0.9,NA,7.7,9,22
"8693",1997-02-26,100,101,1,NA,0.7,4.6,-5.1,NA,12,16,33.25
"8694",1997-02-27,98,100,0,NA,0,4.3,-2.3,NA,4,4,26
"8695",1997-02-28,87,97,0,NA,0,0.1,0.9,NA,4.3,6,24.5
"8696",1997-03-01,76,93,0,NA,0,6.8,4.8,NA,5.3,8,22.75
"8697",1997-03-02,79,92,0,396,0,0,-2.5,NA,13,15,31.25
"8698",1997-03-03,85,92,0,NA,0,4.5,-2.2,NA,4.7,6,28
"8699",1997-03-04,25,91,0,NA,0,9.5,3.7,NA,2.3,4,20.75
"8700",1997-03-05,93,89,0,NA,0,0,1.6,NA,8.3,15,34.75
"8701",1997-03-06,67,89,0,NA,0,9.9,-2.6,NA,2.3,5,3.75
"8702",1997-03-07,32,88,0,NA,0,9.5,1.2,NA,4,6,30.25
"8703",1997-03-08,97,85,0,NA,0,1.3,0.2,NA,3.3,8,10
"8704",1997-03-09,45,82,0,312,0,10.2,6.2,NA,0.7,2,5.5
"8705",1997-03-10,67,82,0,NA,0,10.2,4.4,NA,4,4,25.25
"8706",1997-03-11,70,82,0,NA,0,9.5,3.1,NA,3.7,4,20.75
"8707",1997-03-12,100,80,0,NA,0.6,0,0.5,NA,11,15,30
"8708",1997-03-13,100,78,0,NA,2.4,0,0.4,NA,8.7,10,29
"8709",1997-03-14,100,76,5,NA,24.8,0,0.3,NA,7.3,10,30
"8710",1997-03-15,100,81,7,NA,4.4,0,-6,NA,7.3,8,31
"8711",1997-03-16,100,88,3,295,1.8,0,-8,NA,6,8,31
"8712",1997-03-17,100,91,7,NA,4.6,4.4,-8.4,NA,2.7,4,19.75
"8713",1997-03-18,100,97,6,NA,3.4,0,-3,NA,4.7,8,29
"8714",1997-03-19,100,101,4,NA,2.8,1.8,-10.4,NA,5.3,8,32.25
"8715",1997-03-20,100,105,6,NA,3.5,3.1,-7.5,NA,4,8,30.25
"8716",1997-03-21,100,109,2,NA,1,2,-7.3,NA,9.3,13,31
"8717",1997-03-22,100,109,0,NA,0,9.2,-8.2,NA,5,7,18.25
"8718",1997-03-23,100,104,1,366,0.2,0,-6.5,NA,3,6,7.25
"8719",1997-03-24,100,104,1,NA,0.3,0,-5.8,NA,1.3,2,8.75
"8720",1997-03-25,96,105,2,NA,12,4.6,-2.5,NA,4.7,6,21
"8721",1997-03-26,96,100,0,NA,1,0,0.5,NA,7.7,10,29
"8722",1997-03-27,100,100,10,NA,6.6,0,-2.1,NA,16.7,20,28.25
"8723",1997-03-28,100,108,6,NA,4.6,0,-5.5,NA,14,15,32.5
"8724",1997-03-29,93,110,2,NA,1.4,6,-4.2,NA,6,8,31
"8725",1997-03-30,93,108,0,371,0,5,-0.1,NA,6.7,8,33.75
"8726",1997-03-31,75,105,0,NA,0,10.4,3.2,NA,4.7,8,31.25
"8727",1997-04-01,82,100,0,NA,0,11.5,2.3,NA,4.3,6,35.5
"8728",1997-04-02,89,100,5,NA,6.7,8.6,2.3,NA,5.7,8,27.75
"8729",1997-04-03,100,105,10,NA,5.2,0,-5.6,NA,18.3,20,31
"8730",1997-04-04,100,110,30,NA,32.2,0,-4.8,NA,10.7,12,25.75
"8731",1997-04-05,100,140,12,NA,5.1,0,-7.1,NA,18.3,30,32.25
"8732",1997-04-06,100,150,0,410,0,3.1,-7.7,NA,9,10,34.25
"8733",1997-04-07,79,140,0,NA,0,7.6,-9,NA,3,4,36
"8734",1997-04-08,79,130,0,NA,0,2.3,-1.4,NA,3,5,31.25
"8735",1997-04-09,91,120,2,NA,0.6,4,-1,NA,8.7,12,31
"8736",1997-04-10,100,120,4,NA,2.1,0,-3.5,NA,22,25,29.5
"8737",1997-04-11,100,124,4,NA,1.4,0,-6.8,NA,16.7,20,34.25
"8738",1997-04-12,100,124,1,NA,0.2,8.8,-7.8,NA,3.7,5,30.75
"8739",1997-04-13,100,125,10,432,12.6,0,-1.5,NA,6.3,7,28.5
"8740",1997-04-14,100,135,10,NA,2.6,0.8,-7,NA,19.3,20,31
"8741",1997-04-15,100,140,10,NA,3.4,0,-6.8,NA,11.7,15,33.5
"8742",1997-04-16,100,150,1,NA,0.3,0,-3.4,NA,10.3,15,34.5
"8743",1997-04-17,100,150,4,NA,2.9,6.9,-1.4,NA,13.3,20,31.25
"8744",1997-04-18,100,152,3,NA,2.5,0.5,-4.9,NA,8,10,36
"8745",1997-04-19,93,149,1,NA,0.4,4,-6.8,NA,4.7,8,28
"8746",1997-04-20,83,149,0,476,0,5.6,-4.9,NA,1.3,4,9
"8747",1997-04-21,76,138,1,NA,0.5,4.1,-4.2,NA,5.3,6,36
"8748",1997-04-22,78,130,0,NA,0,8.8,-4.7,NA,4.7,6,34.75
"8749",1997-04-23,55,130,0,NA,0,9.1,0.3,NA,6,10,18.5
"8750",1997-04-24,74,126,0,NA,0,4.9,1.7,NA,7.3,10,29
"8751",1997-04-25,94,120,0,NA,0,0,1.7,NA,0.7,2,10
"8752",1997-04-26,99,115,0,NA,4.2,1.1,2.8,NA,7,10,16.25
"8753",1997-04-27,100,110,0,498,37.2,0,3.7,NA,5.7,8,19
"8754",1997-04-28,100,105,0,NA,21.4,0.9,3.2,NA,4,5,22
"8755",1997-04-29,100,95,0,NA,19.3,0,1.8,NA,8,10,30
"8756",1997-11-30,100,15,2,NA,2.9,0,-0.7,NA,1.7,2,29
"8757",1997-12-01,100,16,4,NA,3.6,0,-1.6,NA,1.7,3,11.25
"8758",1997-12-02,100,20,2,NA,1.3,0,-3.6,NA,6.3,8,7
"8759",1997-12-03,100,22,6,NA,4.9,0,-6,NA,7.7,10,27
"8760",1997-12-04,100,25,3,NA,1.8,0,-7.8,NA,4.3,6,28
"8761",1997-12-05,100,25,3,NA,1.6,0,-5.7,NA,4,6,25.5
"8762",1997-12-06,100,27,4,NA,5.8,0,-1.4,NA,2.7,4,27.75
"8763",1997-12-07,100,25,0,48,1.2,0,0,NA,1.3,2,15.75
"8764",1997-12-08,100,23,0,NA,0.6,0,-0.4,NA,3.3,4,23.25
"8765",1997-12-09,100,20,10,NA,16.8,0,-1.1,NA,5.3,6,21
"8766",1997-12-10,100,27,0,NA,16.6,0,1.8,NA,6.7,8,27
"8767",1997-12-11,100,22,25,NA,22,0,0.3,NA,6,8,28.5
"8768",1997-12-12,100,45,8,NA,5,0,-4.4,NA,16,17,31
"8769",1997-12-13,100,47,6,NA,4,0,-6.2,NA,6.3,10,16.5
"8770",1997-12-14,100,47,6,37,5,0,-14.4,NA,10.7,16,8
"8771",1997-12-15,100,47,0,NA,0,0,-10.4,NA,5.3,10,14.75
"8772",1997-12-16,100,47,2,NA,1,0,-12.1,NA,14.3,18,16
"8773",1997-12-17,100,45,0,NA,0,5.5,-4.8,NA,0,0,0
"8774",1997-12-18,93,43,0,NA,0,0,0.3,NA,2.3,6,9.75
"8775",1997-12-19,88,43,1,NA,11,0,2.3,NA,6.3,10,18
"8776",1997-12-20,100,39,0,NA,0,0,-1.6,NA,3.3,5,12.25
"8777",1997-12-21,100,37,2,103,0.3,0,-0.3,NA,1.3,2,29
"8778",1997-12-22,100,37,0,NA,0,0,-3.8,NA,2,5,16
"8779",1997-12-23,100,37,0,NA,16.4,0,-1.6,NA,4.7,6,24.5
"8780",1997-12-24,100,35,0,NA,15.6,0,0.9,NA,6.3,8,19.5
"8781",1997-12-25,100,32,2,NA,7,0,-0.3,NA,7.3,10,21
"8782",1997-12-26,100,32,0,NA,0,0,-2.6,NA,8.7,10,28
"8783",1997-12-27,100,30,1,NA,1.2,0,-3.2,NA,3.3,6,27
"8784",1997-12-28,100,31,6,106,4.3,0,-4.3,NA,2,4,17.75
"8785",1997-12-29,93,37,0,NA,0,5.9,-6,NA,1.3,4,6.75
"8786",1997-12-30,91,36,0,NA,0,1.7,-1.3,NA,3.3,8,19.25
"8787",1997-12-31,89,35,0,NA,0,0.8,1.8,NA,3.3,4,27
"8788",1998-01-01,95,33,2,NA,1.2,0.3,-0.4,NA,2.3,5,13.5
"8789",1998-01-02,100,34,20,NA,15.9,0,-2,NA,16,20,18.25
"8790",1998-01-03,100,40,5,NA,3.8,0,-3.2,NA,8.3,12,22
"8791",1998-01-04,100,44,20,142,18.6,0,-3.6,NA,10,11,20
"8792",1998-01-05,100,50,23,NA,19.6,0,-3.5,NA,17,20,26.25
"8793",1998-01-06,100,70,1,NA,9.8,0,-0.6,NA,6.7,8,22
"8794",1998-01-07,100,65,5,NA,19.6,0,-0.5,NA,9.3,12,25.75
"8795",1998-01-08,100,70,0,NA,25.6,0,1.4,NA,15,23,30
"8796",1998-01-09,100,68,0,NA,0,0,1,NA,5.3,10,28.5
"8797",1998-01-10,33,66,0,NA,0,7.4,5.8,NA,3.7,6,23
"8798",1998-01-11,26,64,0,258,0,7.2,4.5,NA,3,5,22.25
"8799",1998-01-12,25,64,0,NA,0,3.8,4.6,NA,2.7,8,15.5
"8800",1998-01-13,86,63,0,NA,0,4.6,1.9,NA,5.3,8,25.5
"8801",1998-01-14,100,61,0,NA,0,4.4,-2.8,NA,5.3,6,21.75
"8802",1998-01-15,100,61,12,NA,9,0,-1.6,NA,5,6,18.5
"8803",1998-01-16,100,65,4,NA,2,0,-3.9,NA,10.7,14,28.5
"8804",1998-01-17,100,66,0,NA,0,2.4,-5.4,NA,4.7,6,18.75
"8805",1998-01-18,100,66,20,260,16,0,-3.9,NA,7.3,10,20
"8806",1998-01-19,100,74,6,NA,3.4,0,-6.1,NA,8.7,10,30.5
"8807",1998-01-20,100,80,14,NA,7.5,0.1,-6.9,NA,16.7,20,35
"8808",1998-01-21,100,85,2,NA,1,0,-5.4,NA,12,18,21.75
"8809",1998-01-22,63,82,1,NA,0.1,7.9,-2.4,NA,2.3,7,2.25
"8810",1998-01-23,100,82,2,NA,1.2,0,-10.9,NA,4,7,21.75
"8811",1998-01-24,75,82,0,NA,0,7.9,-8.8,NA,5.3,7,12.5
"8812",1998-01-25,74,82,0,325,0,8.1,-8.4,NA,2,3,12.25
"8813",1998-01-26,62,82,0,NA,0,8.2,-8.3,NA,2.3,3,18
"8814",1998-01-27,90,82,3,NA,1.8,0,-8.6,NA,7.7,8,29
"8815",1998-01-28,100,83,1,NA,0.2,7.2,-12.4,NA,5.3,10,29
"8816",1998-01-29,100,83,8,NA,6.5,0,-7.9,NA,7,10,27.5
"8817",1998-01-30,96,85,0,NA,0,0,-15.6,NA,9.7,15,33.25
"8818",1998-01-31,89,85,0,NA,0,8.4,-15.4,NA,0,0,0
"8819",1998-02-01,72,85,5,34,1.3,5.4,-13.4,NA,1.3,4,14.5
